"2005","2005","2020/5/23","7","109.0456311"
"2005","2005","2020/5/23","10","17.25962351"
"2005","2005","2020/5/23","11","4.073638397"
"2005","2005","2020/5/23","12","49.08244721"
"2005","2005","2020/5/23","19","53.54803337"
"2005","2005","2020/5/23","20","92.76008262"
"2005","2005","2020/5/24","9","132.3972495"
"2005","2005","2020/5/25","6","3.201434679"
"2005","2005","2020/5/25","10","73.723656515"
"2005","2005","2020/5/25","15","97.10403458"
"2005","2005","2020/5/25","17","31.430217718666665"
"2005","2005","2020/5/25","18","109.89554862499999"
"2005","2005","2020/5/25","19","41.63744207"
"2005","2005","2020/5/25","23","25.76077981"
"2005","2005","2020/5/26","5","34.53251345"
"2005","2005","2020/5/26","7","4.169540603"
"2005","2005","2020/5/26","18","36.62510869"
"2005","2005","2020/5/27","8","8.773226907"
"2005","2005","2020/5/27","10","15.458005286666667"
"2005","2005","2020/5/27","12","5.43535105"
"2005","2005","2020/5/27","13","42.10571696"
"2005","2005","2020/5/27","15","8.10562906"
"2005","2005","2020/5/28","9","50.08226452333333"
"2005","2005","2020/5/28","11","45.51201802666666"
"2005","2005","2020/5/28","12","65.2058055"
"2005","2005","2020/5/28","13","30.338624496999998"
"2005","2005","2020/5/28","16","6.600088145"
"2005","2005","2020/5/29","7","4.510270053"
"2005","2005","2020/5/29","10","56.345600966666666"
"2005","2005","2020/5/29","19","81.8835966"
"2005","2005","2020/5/30","9","5.722187314"
"2005","2005","2020/5/30","15","131.7501467"
"2005","2005","2020/5/30","17","29.403700755000003"
"2005","2007","2020/5/2","18","1.236450058"
"2005","2007","2020/5/4","11","71.89937888"
"2005","2007","2020/5/5","17","1.788493405"
"2005","2007","2020/5/5","23","63.60329672"
"2005","2007","2020/5/6","0","70.26282245"
"2005","2007","2020/5/6","5","96.13793666999999"
"2005","2007","2020/5/6","6","85.9845461272"
"2005","2007","2020/5/6","7","73.53674428677192"
"2005","2007","2020/5/6","8","69.25570221105262"
"2005","2007","2020/5/6","9","70.9709717508"
"2005","2007","2020/5/6","10","67.4544928636"
"2005","2007","2020/5/6","11","66.59144812541666"
"2005","2007","2020/5/6","12","65.23984934013637"
"2005","2007","2020/5/6","13","69.38951304928571"
"2005","2007","2020/5/6","14","62.95239152800001"
"2005","2007","2020/5/6","15","53.957553847750006"
"2005","2007","2020/5/6","16","56.74635371266667"
"2005","2007","2020/5/6","17","81.63320358238096"
"2005","2007","2020/5/6","18","87.93335336038461"
"2005","2007","2020/5/6","19","85.79704986846153"
"2005","2007","2020/5/6","20","91.17840391"
"2005","2007","2020/5/6","21","89.16573184399999"
"2005","2007","2020/5/6","22","83.73092223"
"2005","2007","2020/5/7","3","65.40000001"
"2005","2007","2020/5/7","5","90.10114218000001"
"2005","2007","2020/5/7","6","80.69769666307408"
"2005","2007","2020/5/7","7","79.85011136871665"
"2005","2007","2020/5/7","8","79.0526052502857"
"2005","2007","2020/5/7","9","78.02622013473686"
"2005","2007","2020/5/7","10","81.24218998136362"
"2005","2007","2020/5/7","11","79.19691189777777"
"2005","2007","2020/5/7","12","73.38212308947061"
"2005","2007","2020/5/7","13","73.80357756692308"
"2005","2007","2020/5/7","14","75.8759039705"
"2005","2007","2020/5/7","15","71.29152603333334"
"2005","2007","2020/5/7","16","72.94580133769232"
"2005","2007","2020/5/7","17","84.01763365730768"
"2005","2007","2020/5/7","18","79.82047339799999"
"2005","2007","2020/5/7","19","86.44963764"
"2005","2007","2020/5/7","20","80.44079692111112"
"2005","2007","2020/5/7","21","85.86571233"
"2005","2007","2020/5/7","22","82.99262381399998"
"2005","2007","2020/5/7","23","93.16624062"
"2005","2007","2020/5/8","2","90.73683517"
"2005","2007","2020/5/8","3","65.16988038"
"2005","2007","2020/5/8","5","77.62481142"
"2005","2007","2020/5/8","6","84.43346965263159"
"2005","2007","2020/5/8","7","83.57933486704917"
"2005","2007","2020/5/8","8","88.55380018236843"
"2005","2007","2020/5/8","9","81.057738191"
"2005","2007","2020/5/8","10","85.35763040672728"
"2005","2007","2020/5/8","11","72.58979007058824"
"2005","2007","2020/5/8","12","80.795655995"
"2005","2007","2020/5/8","13","83.02195988999999"
"2005","2007","2020/5/8","14","79.53280236619048"
"2005","2007","2020/5/8","15","76.22169688217392"
"2005","2007","2020/5/8","16","83.33580057769231"
"2005","2007","2020/5/8","17","82.4367229021875"
"2005","2007","2020/5/8","18","90.52447943146666"
"2005","2007","2020/5/8","19","87.13063860230771"
"2005","2007","2020/5/8","20","80.644890432"
"2005","2007","2020/5/8","21","92.65618143625"
"2005","2007","2020/5/8","22","78.68247225857144"
"2005","2007","2020/5/9","0","72.81769321499999"
"2005","2007","2020/5/9","3","75.59706124"
"2005","2007","2020/5/9","4","70.05022694"
"2005","2007","2020/5/9","5","75.23306056999999"
"2005","2007","2020/5/9","6","87.91708754266665"
"2005","2007","2020/5/9","7","85.84309495087716"
"2005","2007","2020/5/9","8","96.1182606196875"
"2005","2007","2020/5/9","9","79.4970685609091"
"2005","2007","2020/5/9","10","91.29720214722221"
"2005","2007","2020/5/9","11","75.73212171904763"
"2005","2007","2020/5/9","12","87.89673184263157"
"2005","2007","2020/5/9","13","89.15097386923078"
"2005","2007","2020/5/9","14","75.143158355"
"2005","2007","2020/5/9","15","81.37481696666667"
"2005","2007","2020/5/9","16","91.10469984333332"
"2005","2007","2020/5/9","17","76.45307340396668"
"2005","2007","2020/5/9","18","79.9269723852941"
"2005","2007","2020/5/9","19","87.23772028545456"
"2005","2007","2020/5/9","20","81.38714934214285"
"2005","2007","2020/5/9","21","88.51910644750001"
"2005","2007","2020/5/9","22","87.41131619666668"
"2005","2007","2020/5/9","23","101.2091803"
"2005","2007","2020/5/10","2","39.4511938635"
"2005","2007","2020/5/10","3","90.25964915"
"2005","2007","2020/5/10","5","84.639662905"
"2005","2007","2020/5/10","6","75.7850321078261"
"2005","2007","2020/5/10","7","74.6825973008913"
"2005","2007","2020/5/10","8","86.96923387789475"
"2005","2007","2020/5/10","9","71.10050587304347"
"2005","2007","2020/5/10","10","74.11811228058824"
"2005","2007","2020/5/10","11","86.22781614470588"
"2005","2007","2020/5/10","12","76.28937855642856"
"2005","2007","2020/5/10","13","83.02163591733333"
"2005","2007","2020/5/10","14","84.35790829869563"
"2005","2007","2020/5/10","15","79.82188490200001"
"2005","2007","2020/5/10","16","82.7929806725"
"2005","2007","2020/5/10","17","82.3496568565625"
"2005","2007","2020/5/10","18","83.21355719285714"
"2005","2007","2020/5/10","19","87.89685487333333"
"2005","2007","2020/5/10","20","84.29921450222224"
"2005","2007","2020/5/10","21","86.4881967"
"2005","2007","2020/5/10","22","81.61882858500002"
"2005","2007","2020/5/10","23","70.846755695"
"2005","2007","2020/5/11","0","97.68607598"
"2005","2007","2020/5/11","2","90.08404673"
"2005","2007","2020/5/11","5","69.668887668"
"2005","2007","2020/5/11","6","81.28736860270271"
"2005","2007","2020/5/11","7","82.0770611337681"
"2005","2007","2020/5/11","8","81.19846012455815"
"2005","2007","2020/5/11","9","81.77084214130434"
"2005","2007","2020/5/11","10","83.86003974"
"2005","2007","2020/5/11","11","81.1076240565"
"2005","2007","2020/5/11","12","67.02650973111112"
"2005","2007","2020/5/11","13","83.240951114375"
"2005","2007","2020/5/11","14","81.59776679034482"
"2005","2007","2020/5/11","15","76.06000454812501"
"2005","2007","2020/5/11","16","85.86109106200001"
"2005","2007","2020/5/11","17","85.52645694206896"
"2005","2007","2020/5/11","18","90.24351574258063"
"2005","2007","2020/5/11","19","89.57409449705882"
"2005","2007","2020/5/11","20","78.76926414357142"
"2005","2007","2020/5/11","21","92.15982884166665"
"2005","2007","2020/5/11","22","94.77887589666666"
"2005","2007","2020/5/11","23","89.639940535"
"2005","2007","2020/5/12","0","92.97831323"
"2005","2007","2020/5/12","1","74.62240127"
"2005","2007","2020/5/12","2","85.35152071"
"2005","2007","2020/5/12","4","95.8658385"
"2005","2007","2020/5/12","5","48.86968164666666"
"2005","2007","2020/5/12","6","80.2188986832258"
"2005","2007","2020/5/12","7","89.0924248162069"
"2005","2007","2020/5/12","8","83.94700817735293"
"2005","2007","2020/5/12","9","81.9155867390286"
"2005","2007","2020/5/12","10","81.48576740894737"
"2005","2007","2020/5/12","11","80.62744417"
"2005","2007","2020/5/12","12","81.66525633"
"2005","2007","2020/5/12","13","76.11347211423077"
"2005","2007","2020/5/12","14","85.36668826949997"
"2005","2007","2020/5/12","15","75.44085176142858"
"2005","2007","2020/5/12","16","77.68862777904762"
"2005","2007","2020/5/12","17","84.43886204458333"
"2005","2007","2020/5/12","18","85.90910309897433"
"2005","2007","2020/5/12","19","86.53504115833333"
"2005","2007","2020/5/12","20","87.08118730875"
"2005","2007","2020/5/12","21","70.64510817625"
"2005","2007","2020/5/12","22","84.25587398500001"
"2005","2007","2020/5/12","23","85.42857743166667"
"2005","2007","2020/5/13","0","65.10989175499999"
"2005","2007","2020/5/13","1","86.79137771"
"2005","2007","2020/5/13","2","4.966176100000001"
"2005","2007","2020/5/13","5","63.16136688"
"2005","2007","2020/5/13","6","82.9358684162069"
"2005","2007","2020/5/13","7","87.39627945546877"
"2005","2007","2020/5/13","8","87.07261861297825"
"2005","2007","2020/5/13","9","85.38825924365217"
"2005","2007","2020/5/13","10","85.676511975"
"2005","2007","2020/5/13","11","82.61842337500002"
"2005","2007","2020/5/13","12","78.01444497066664"
"2005","2007","2020/5/13","13","84.30401658166666"
"2005","2007","2020/5/13","14","85.3480079511111"
"2005","2007","2020/5/13","15","87.86451260194737"
"2005","2007","2020/5/13","16","84.6641884390476"
"2005","2007","2020/5/13","17","86.35999662580647"
"2005","2007","2020/5/13","18","84.36583444030302"
"2005","2007","2020/5/13","19","77.768539492"
"2005","2007","2020/5/13","20","76.82040832214287"
"2005","2007","2020/5/13","21","87.731053204"
"2005","2007","2020/5/13","22","88.01852049375"
"2005","2007","2020/5/13","23","90.78976946750001"
"2005","2007","2020/5/14","4","65.95897436"
"2005","2007","2020/5/14","5","72.65735841"
"2005","2007","2020/5/14","6","84.68781458870968"
"2005","2007","2020/5/14","7","85.57258899419443"
"2005","2007","2020/5/14","8","87.8795759078857"
"2005","2007","2020/5/14","9","80.51566950903846"
"2005","2007","2020/5/14","10","83.34948402958334"
"2005","2007","2020/5/14","11","76.95548597511112"
"2005","2007","2020/5/14","12","78.6034171895238"
"2005","2007","2020/5/14","13","80.51418724833333"
"2005","2007","2020/5/14","14","81.0054019059091"
"2005","2007","2020/5/14","15","80.42326401557143"
"2005","2007","2020/5/14","16","80.95927206176472"
"2005","2007","2020/5/14","17","82.72300197250001"
"2005","2007","2020/5/14","18","84.12986267166667"
"2005","2007","2020/5/14","19","86.12996568041666"
"2005","2007","2020/5/14","20","81.97695792333333"
"2005","2007","2020/5/14","21","79.03140563333332"
"2005","2007","2020/5/14","22","88.30928805200001"
"2005","2007","2020/5/14","23","61.530980395"
"2005","2007","2020/5/15","1","86.69508415000001"
"2005","2007","2020/5/15","4","36.99701926"
"2005","2007","2020/5/15","5","75.8303082"
"2005","2007","2020/5/15","6","72.38518576150001"
"2005","2007","2020/5/15","7","86.47890898929232"
"2005","2007","2020/5/15","8","86.47859550452382"
"2005","2007","2020/5/15","9","83.35411882"
"2005","2007","2020/5/15","10","78.44492760615385"
"2005","2007","2020/5/15","11","79.03719714181818"
"2005","2007","2020/5/15","12","75.71052647426318"
"2005","2007","2020/5/15","13","79.45386712714286"
"2005","2007","2020/5/15","14","80.13246968454547"
"2005","2007","2020/5/15","15","76.71202361133332"
"2005","2007","2020/5/15","17","85.32277440461539"
"2005","2007","2020/5/15","20","86.63413276125002"
"2005","2007","2020/5/15","21","79.76348567"
"2005","2007","2020/5/15","22","80.22133999666667"
"2005","2007","2020/5/15","23","78.48000001"
"2005","2007","2020/5/16","0","96.26444908"
"2005","2007","2020/5/16","5","81.305535935"
"2005","2007","2020/5/16","6","78.90578920068964"
"2005","2007","2020/5/16","7","84.67291017888886"
"2005","2007","2020/5/16","8","88.50469726823526"
"2005","2007","2020/5/16","9","88.83340747608695"
"2005","2007","2020/5/16","10","80.72044794499999"
"2005","2007","2020/5/16","11","78.3459962318125"
"2005","2007","2020/5/16","12","82.670842086875"
"2005","2007","2020/5/16","13","79.4835120736"
"2005","2007","2020/5/16","14","90.51280638789474"
"2005","2007","2020/5/16","15","82.11012892125"
"2005","2007","2020/5/16","16","86.55134130500001"
"2005","2007","2020/5/16","17","82.56321100857143"
"2005","2007","2020/5/16","18","91.47125405692307"
"2005","2007","2020/5/16","19","82.670068086"
"2005","2007","2020/5/16","20","84.19070093"
"2005","2007","2020/5/16","21","84.28481278923076"
"2005","2007","2020/5/16","22","85.84824192333332"
"2005","2007","2020/5/16","23","91.96693745"
"2005","2007","2020/5/17","0","81.1375969825"
"2005","2007","2020/5/17","1","84.26424023"
"2005","2007","2020/5/17","4","76.442590495"
"2005","2007","2020/5/17","5","76.855936195"
"2005","2007","2020/5/17","6","79.70665773046154"
"2005","2007","2020/5/17","7","90.3612026421875"
"2005","2007","2020/5/17","8","90.02408823884616"
"2005","2007","2020/5/17","9","80.83323102642858"
"2005","2007","2020/5/17","10","79.21389178352942"
"2005","2007","2020/5/17","11","81.37176914272727"
"2005","2007","2020/5/17","12","72.17894032428573"
"2005","2007","2020/5/17","13","77.99749572928572"
"2005","2007","2020/5/17","14","78.30288486681818"
"2005","2007","2020/5/17","15","83.16735004799999"
"2005","2007","2020/5/17","16","83.20739657043478"
"2005","2007","2020/5/17","17","82.95113572413794"
"2005","2007","2020/5/17","18","77.75497321411764"
"2005","2007","2020/5/17","19","89.64340861650001"
"2005","2007","2020/5/17","20","79.93406221307693"
"2005","2007","2020/5/17","21","84.648703383125"
"2005","2007","2020/5/17","22","63.12667333980001"
"2005","2007","2020/5/18","0","84.283791675"
"2005","2007","2020/5/18","1","65.992645405"
"2005","2007","2020/5/18","3","64.66927376"
"2005","2007","2020/5/18","5","82.31680003"
"2005","2007","2020/5/18","6","85.64566846514286"
"2005","2007","2020/5/18","7","75.85021864618182"
"2005","2007","2020/5/18","8","74.28190870512499"
"2005","2007","2020/5/18","9","68.86905919555556"
"2005","2007","2020/5/18","10","59.848912385454554"
"2005","2007","2020/5/18","11","73.90197792642857"
"2005","2007","2020/5/18","12","78.72078107000002"
"2005","2007","2020/5/18","13","74.594688936875"
"2005","2007","2020/5/18","14","86.133440564"
"2005","2007","2020/5/18","15","88.22088143066667"
"2005","2007","2020/5/18","16","88.93879785384615"
"2005","2007","2020/5/18","17","90.25536014"
"2005","2007","2020/5/18","18","87.030358804"
"2005","2007","2020/5/18","19","92.922978808"
"2005","2007","2020/5/18","20","82.094933355"
"2005","2007","2020/5/18","21","86.40017538142857"
"2005","2007","2020/5/18","22","77.61375561666667"
"2005","2007","2020/5/18","23","73.271750555"
"2005","2007","2020/5/19","1","85.94304251666665"
"2005","2007","2020/5/19","2","67.74425749"
"2005","2007","2020/5/19","3","92.5138861"
"2005","2007","2020/5/19","5","72.491830508"
"2005","2007","2020/5/19","6","82.53188351031248"
"2005","2007","2020/5/19","7","85.94127658890906"
"2005","2007","2020/5/19","8","86.42699427348083"
"2005","2007","2020/5/19","9","86.56112342730769"
"2005","2007","2020/5/19","10","82.30967028468183"
"2005","2007","2020/5/19","11","81.84500011909091"
"2005","2007","2020/5/19","12","77.89933606411763"
"2005","2007","2020/5/19","13","85.30352640888889"
"2005","2007","2020/5/19","14","87.85212929875001"
"2005","2007","2020/5/19","15","86.32862793933333"
"2005","2007","2020/5/19","16","87.50247840133333"
"2005","2007","2020/5/19","17","85.90401580840002"
"2005","2007","2020/5/19","18","84.44334672142857"
"2005","2007","2020/5/19","19","87.68619716423078"
"2005","2007","2020/5/19","20","83.66672141666665"
"2005","2007","2020/5/19","21","82.2217417764286"
"2005","2007","2020/5/19","22","99.93474904"
"2005","2007","2020/5/19","23","94.2224452"
"2005","2007","2020/5/20","0","111.3057692"
"2005","2007","2020/5/20","2","87.862727495"
"2005","2007","2020/5/20","4","72.12336447"
"2005","2007","2020/5/20","5","62.70574386333334"
"2005","2007","2020/5/20","6","79.40209476432433"
"2005","2007","2020/5/20","7","70.17123118594596"
"2005","2007","2020/5/20","8","54.06722030791667"
"2005","2007","2020/5/20","9","82.221734586"
"2005","2007","2020/5/20","10","83.67485712593749"
"2005","2007","2020/5/20","11","85.72462208823528"
"2005","2007","2020/5/20","12","80.526012913"
"2005","2007","2020/5/20","13","67.70559866894736"
"2005","2007","2020/5/20","14","57.70049411666667"
"2005","2007","2020/5/20","15","48.52379183250001"
"2005","2007","2020/5/20","16","38.618617933571436"
"2005","2007","2020/5/20","17","23.605671727647056"
"2005","2007","2020/5/20","18","13.599181684000001"
"2005","2007","2020/5/20","19","68.75011136"
"2005","2007","2020/5/20","22","91.972911154"
"2005","2007","2020/5/20","23","86.85299471"
"2005","2007","2020/5/21","0","74.86370251"
"2005","2007","2020/5/21","1","111.0388489"
"2005","2007","2020/5/21","2","67.8435165"
"2005","2007","2020/5/21","5","73.817685304"
"2005","2007","2020/5/21","6","83.73387754666663"
"2005","2007","2020/5/21","7","85.30322030684212"
"2005","2007","2020/5/21","8","85.34033557474362"
"2005","2007","2020/5/21","9","84.92656482842104"
"2005","2007","2020/5/21","10","87.62863831250002"
"2005","2007","2020/5/21","11","85.74929135"
"2005","2007","2020/5/21","12","81.05633493714286"
"2005","2007","2020/5/21","13","77.56007482428573"
"2005","2007","2020/5/21","14","80.30671208615384"
"2005","2007","2020/5/21","15","79.14199356284"
"2005","2007","2020/5/21","16","81.2165481235"
"2005","2007","2020/5/21","17","86.09659347444443"
"2005","2007","2020/5/21","18","70.93904659470589"
"2005","2007","2020/5/21","19","90.25252259619047"
"2005","2007","2020/5/21","20","81.11295154916667"
"2005","2007","2020/5/21","21","83.69409591"
"2005","2007","2020/5/21","22","85.47072706"
"2005","2007","2020/5/21","23","91.74017398666666"
"2005","2007","2020/5/22","0","49.90272810033334"
"2005","2007","2020/5/22","1","4.001313515"
"2005","2007","2020/5/22","2","69.77389307666665"
"2005","2007","2020/5/22","5","70.74591292"
"2005","2007","2020/5/22","6","83.75961311843751"
"2005","2007","2020/5/22","7","82.88039332588237"
"2005","2007","2020/5/22","8","82.10767689521742"
"2005","2007","2020/5/22","9","86.83589475333332"
"2005","2007","2020/5/22","10","76.48472619954545"
"2005","2007","2020/5/22","11","74.65127907117648"
"2005","2007","2020/5/22","12","80.49754528950001"
"2005","2007","2020/5/22","13","78.2953599061579"
"2005","2007","2020/5/22","14","88.31010022294117"
"2005","2007","2020/5/22","15","81.67779056777778"
"2005","2007","2020/5/22","16","77.72127104263157"
"2005","2007","2020/5/22","17","63.16123891178574"
"2005","2007","2020/5/22","18","74.23692536000001"
"2005","2007","2020/5/22","19","69.66473341954546"
"2005","2007","2020/5/22","20","76.42067068222221"
"2005","2007","2020/5/22","21","75.69897259"
"2005","2007","2020/5/22","22","81.55726878"
"2005","2007","2020/5/23","0","81.16248903"
"2005","2007","2020/5/23","5","66.47029227499999"
"2005","2007","2020/5/23","6","85.97261175931034"
"2005","2007","2020/5/23","7","85.20110939484849"
"2005","2007","2020/5/23","8","87.98916293166668"
"2005","2007","2020/5/23","9","83.89414075000003"
"2005","2007","2020/5/23","10","76.54036178333335"
"2005","2007","2020/5/23","11","88.08361711083334"
"2005","2007","2020/5/23","12","86.6591281690909"
"2005","2007","2020/5/23","13","86.07819191071428"
"2005","2007","2020/5/23","14","71.35790834"
"2005","2007","2020/5/23","15","80.63832432875"
"2005","2007","2020/5/23","16","86.97566218714286"
"2005","2007","2020/5/23","17","88.46647466925927"
"2005","2007","2020/5/23","18","89.98294980545455"
"2005","2007","2020/5/23","19","91.47666644055555"
"2005","2007","2020/5/23","20","86.19116561125001"
"2005","2007","2020/5/23","21","79.72665684124999"
"2005","2007","2020/5/23","22","92.38600758999999"
"2005","2007","2020/5/23","23","82.68256837333334"
"2005","2007","2020/5/24","0","82.53689839"
"2005","2007","2020/5/24","4","91.68950498"
"2005","2007","2020/5/24","5","71.60389726"
"2005","2007","2020/5/24","6","77.05819321210527"
"2005","2007","2020/5/24","7","91.53700594107143"
"2005","2007","2020/5/24","8","90.94086176074076"
"2005","2007","2020/5/24","9","89.76337948124998"
"2005","2007","2020/5/24","10","82.72429813688888"
"2005","2007","2020/5/24","11","81.11159487421051"
"2005","2007","2020/5/24","12","82.05200334235295"
"2005","2007","2020/5/24","13","89.04465098772727"
"2005","2007","2020/5/24","14","85.02334034759998"
"2005","2007","2020/5/24","15","82.60275422888888"
"2005","2007","2020/5/24","16","80.54956419227273"
"2005","2007","2020/5/24","17","86.17840172928572"
"2005","2007","2020/5/24","18","83.98306178375002"
"2005","2007","2020/5/24","19","87.40026593142858"
"2005","2007","2020/5/24","20","83.11877453769232"
"2005","2007","2020/5/24","21","81.82163360166668"
"2005","2007","2020/5/24","22","81.554588544"
"2005","2007","2020/5/24","23","86.2729027375"
"2005","2007","2020/5/25","0","78.445700625"
"2005","2007","2020/5/25","2","3.650952099"
"2005","2007","2020/5/25","3","97.89260044"
"2005","2007","2020/5/25","5","58.71505737"
"2005","2007","2020/5/25","6","86.21065632954546"
"2005","2007","2020/5/25","7","88.29240299547621"
"2005","2007","2020/5/25","8","89.90559864617649"
"2005","2007","2020/5/25","9","84.40569550550002"
"2005","2007","2020/5/25","10","80.49892553592592"
"2005","2007","2020/5/25","11","75.22092296722222"
"2005","2007","2020/5/25","12","82.74857329111111"
"2005","2007","2020/5/25","13","77.83680025733334"
"2005","2007","2020/5/25","14","75.81386761777777"
"2005","2007","2020/5/25","15","80.42208670923077"
"2005","2007","2020/5/25","16","81.6638130088889"
"2005","2007","2020/5/25","17","77.23604290909091"
"2005","2007","2020/5/25","18","90.46234554454544"
"2005","2007","2020/5/25","19","82.33837170705883"
"2005","2007","2020/5/25","20","83.04374480142857"
"2005","2007","2020/5/25","21","76.97139072222222"
"2005","2007","2020/5/25","22","88.68133641666667"
"2005","2007","2020/5/25","23","91.71936434333334"
"2005","2007","2020/5/26","0","70.111276085"
"2005","2007","2020/5/26","3","57.48963233"
"2005","2007","2020/5/26","5","70.63046405"
"2005","2007","2020/5/26","6","84.457032913"
"2005","2007","2020/5/26","7","82.00466305883721"
"2005","2007","2020/5/26","8","89.81254962355557"
"2005","2007","2020/5/26","9","83.70125186434782"
"2005","2007","2020/5/26","10","80.8355738703448"
"2005","2007","2020/5/26","11","85.86856649714287"
"2005","2007","2020/5/26","12","78.32949208571429"
"2005","2007","2020/5/26","13","80.30151439666666"
"2005","2007","2020/5/26","14","79.42220425176471"
"2005","2007","2020/5/26","15","80.19997543266665"
"2005","2007","2020/5/26","16","82.93671335352941"
"2005","2007","2020/5/26","17","80.90741412714286"
"2005","2007","2020/5/26","18","84.98872089357143"
"2005","2007","2020/5/26","19","82.54002252761906"
"2005","2007","2020/5/26","20","85.31406514400001"
"2005","2007","2020/5/26","21","82.779637851"
"2005","2007","2020/5/26","22","82.98907209875"
"2005","2007","2020/5/26","23","89.3022179"
"2005","2007","2020/5/27","0","72.10942103000001"
"2005","2007","2020/5/27","1","73.55552025"
"2005","2007","2020/5/27","4","64.62391083"
"2005","2007","2020/5/27","5","56.57080025"
"2005","2007","2020/5/27","6","86.62399325677421"
"2005","2007","2020/5/27","7","80.20110310016393"
"2005","2007","2020/5/27","8","90.19876260962263"
"2005","2007","2020/5/27","9","82.48019934600002"
"2005","2007","2020/5/27","10","83.23501409857141"
"2005","2007","2020/5/27","11","79.37623557459999"
"2005","2007","2020/5/27","12","78.69505187333333"
"2005","2007","2020/5/27","13","82.20100950231578"
"2005","2007","2020/5/27","14","71.028546103125"
"2005","2007","2020/5/27","15","66.3064856809524"
"2005","2007","2020/5/27","16","88.64982757933332"
"2005","2007","2020/5/27","17","87.29226985038463"
"2005","2007","2020/5/27","18","88.23945992425001"
"2005","2007","2020/5/27","19","91.74338982266664"
"2005","2007","2020/5/27","20","86.96689867222223"
"2005","2007","2020/5/27","21","81.95406893555554"
"2005","2007","2020/5/27","22","67.15474983"
"2005","2007","2020/5/27","23","96.935899155"
"2005","2007","2020/5/28","0","79.679606495"
"2005","2007","2020/5/28","5","91.87721573"
"2005","2007","2020/5/28","6","83.65153369000001"
"2005","2007","2020/5/28","7","88.84134583288134"
"2005","2007","2020/5/28","8","88.1773524619149"
"2005","2007","2020/5/28","9","87.39489664925925"
"2005","2007","2020/5/28","10","84.37618384636363"
"2005","2007","2020/5/28","11","85.81361333782611"
"2005","2007","2020/5/28","12","73.584849812"
"2005","2007","2020/5/28","13","76.5198179182"
"2005","2007","2020/5/28","14","88.85965552684212"
"2005","2007","2020/5/28","15","83.94766567481818"
"2005","2007","2020/5/28","16","88.92746656333333"
"2005","2007","2020/5/28","17","89.026351176"
